Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Ouriel,@OurielOhayon,2024-05-25T07:19:59.000Z,True,"INSANE. What really happened the #eurovision 

Now revealed 

——

Two weeks after the #Eurovision final, the head of the Israeli delegation revealed in an interview with Ynet what happened behind the scenes:

- The delegation was not allowed to leave the hotel

- Each member of",0,0,0,498K,"['#eurovision', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1679364980318109697/7cwJT6ew_normal.jpg,https://x.com/OurielOhayon/status/1794267153400504684,tweet_id:1794267153400504684
Cam Higby,@camhigby,2024-05-25T15:54:39.000Z,True,"Protestor  loses argument and becomes aggressive with me while I was filming a document with  

If you watch one video on these people all the way through - please let it be this one. They have no idea why they protest. (I know I shouldn’t have mocked him)",0,0,0,49K,[],"['@UCLA', '@DailyCaller']",[],https://pbs.twimg.com/profile_images/1750742553572622336/tgQm9aAK_normal.jpg,https://x.com/camhigby/status/1794396672593973702,tweet_id:1794396672593973702
Maryam Moshiri,@BBCMaryam,2024-05-09T17:40:43.000Z,True,Oops ! #EUROVISION #eurovision2024 ,0,0,0,0,"['#EUROVISION', '#eurovision2024']",[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1673772804011962373/4Aw2Cfpv_normal.jpg,https://x.com/BBCMaryam/status/1788629034173362376,tweet_id:1788629034173362376
cecil fontaine,@cefjet16,2024-05-11T06:43:10.000Z,False,"Good morning, I'm sure uou are looking forward to this musical event tonight.
Such controversy with the Dutch entry , what so you think? ⚘",0,0,0,110,[],[],['\\U0001f44b\\U0001f3ff'],https://pbs.twimg.com/profile_images/660746583160565760/QTMKanCT_normal.jpg,https://x.com/cefjet16/status/1789184457485730178,tweet_id:1789184457485730178
Maryam Moshiri,@BBCMaryam,2024-05-11T07:20:10.000Z,False,Let’s see what the organisers say today! Not long till the final now!,0,0,0,138,[],[],[],https://pbs.twimg.com/profile_images/1673772804011962373/4Aw2Cfpv_normal.jpg,https://x.com/BBCMaryam/status/1789193765959164139,tweet_id:1789193765959164139
Dr Kristel Longman,@kristelDr15,2024-05-09T20:50:41.000Z,False,Haha!,0,0,0,139,[],[],[],https://pbs.twimg.com/profile_images/1756259139871707136/xNpIp21c_normal.jpg,https://x.com/kristelDr15/status/1788672966051397954,tweet_id:1788672966051397954
happyforthesimplethings,@jarek2705,2024-05-09T18:13:11.000Z,False,,0,0,0,85,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1558756611761528832/m95-imck_normal.jpg,https://x.com/jarek2705/status/1788633328028881121,tweet_id:1788633328028881121
Joanna,@therealjoanna22,2024-05-09T18:05:01.000Z,False,Hilarious! ,0,0,0,130,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1595995616961695745/zN3rTyd4_normal.jpg,https://x.com/therealjoanna22/status/1788631274976051570,tweet_id:1788631274976051570
Lucy Crisp,@lucycrisp_,2024-05-09T18:22:42.000Z,False,Hope you’re all having the best time!!,0,0,0,212,[],[],[],https://pbs.twimg.com/profile_images/1700464399855566848/BWpp6wrr_normal.jpg,https://x.com/lucycrisp_/status/1788635725707268298,tweet_id:1788635725707268298
Tom Burgess,@Tomb_Urges,2024-05-25T21:18:22.000Z,True,"Couldn't we bring back something else? Like trains, or doctors?",0,0,0,237K,[],[],[],https://pbs.twimg.com/profile_images/1657708692073066498/N5Eq5Jdf_normal.jpg,https://x.com/Tomb_Urges/status/1794478138077991035,tweet_id:1794478138077991035
Julia Suzanne,@juliasuzanne76,2024-05-24T23:18:31.000Z,False,Theresa May tonight now that 2017 is no longer the most disastrous Tory election campaign.,0,0,0,190K,[],[],[],https://pbs.twimg.com/profile_images/1764046204646612992/vr6B70KP_normal.jpg,https://x.com/juliasuzanne76/status/1794145985590944015,tweet_id:1794145985590944015
Julian Clary,@JulianClary,2024-05-25T13:40:39.000Z,False,Sigh,0,0,0,172K,[],[],[],https://pbs.twimg.com/profile_images/1782457014381133825/vMPrKTMG_normal.jpg,https://x.com/JulianClary/status/1794362948565037401,tweet_id:1794362948565037401
Larry the Cat,@Number10cat,2024-05-25T21:29:43.000Z,True,Nobody born since October 1939 has undertaken National Service in the UK. Those people are now aged at least 85. This policy is aimed at winning the votes of people who never did National Service themselves but who want to force others to do it.,0,0,0,1M,[],[],[],https://pbs.twimg.com/profile_images/875624659357581314/FCZGd6pr_normal.jpg,https://x.com/Number10cat/status/1794480995351109724,tweet_id:1794480995351109724
Hiljo Hartgers,@HHartgers,2024-05-09T17:30:40.000Z,False,"Laten uitslapen, dan 6,5",0,0,0,356,[],[],[],https://pbs.twimg.com/profile_images/1538812814155972613/H_8ecMX__normal.jpg,https://x.com/HHartgers/status/1788622628539760765,tweet_id:1788622628539760765
Dɘbbᵢe ⌂ 𝕏,@huisop32,2024-05-09T17:33:22.000Z,False,Uitslapen kennen ze hier niet ,0,0,0,319,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1781202878104793089/iOG2vn_G_normal.jpg,https://x.com/huisop32/status/1788623308138635471,tweet_id:1788623308138635471
Jurgen vd wardt (indewardt insta),@JurgenWardt,2024-05-09T17:45:14.000Z,False,Iets met opvoeden en morgen terug kijken.,0,0,0,294,[],[],[],https://pbs.twimg.com/profile_images/1638228366401609743/32TU4k78_normal.jpg,https://x.com/JurgenWardt/status/1788626295443595343,tweet_id:1788626295443595343
Gosh,@goshmeister,2024-05-09T18:38:18.000Z,False,Zo erg dat jij er morgen door aangestoken wordt.,0,0,0,99,[],[],[],https://pbs.twimg.com/profile_images/1708045884670316544/cvNP4tH-_normal.jpg,https://x.com/goshmeister/status/1788639647897202836,tweet_id:1788639647897202836
dia,@dieuwertjedk,2024-05-09T21:10:48.000Z,False,Mijn kleindochter van 8 kent het uit haar hoofd. Sindsdien vind ik het ook heel leuk!,0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/573506761933524992/DIkvSK57_normal.jpeg,https://x.com/dieuwertjedk/status/1788678025967444421,tweet_id:1788678025967444421
Wido Haakma,@Wido_nl,2024-05-09T17:42:38.000Z,False,"Respect als hij het tot einde weet vol te houden. Mij lukt het niet, rare verzameling tuinkabouters bij elkaar",0,0,0,147,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Wido_nl/status/1788625639668404414,tweet_id:1788625639668404414
FreekFotografeert,@FFotografeert,2024-05-09T21:13:57.000Z,False,"7 jaar en morgen vrij?
Lekker laten kijken en die is heus niet chagerijnig.",0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/1568311962173427719/W_VY2Xp9_normal.jpg,https://x.com/FFotografeert/status/1788678821731848192,tweet_id:1788678821731848192
Johan,@johannes0492,2024-05-09T17:32:58.000Z,False,*valt mee,0,0,0,193,[],[],[],https://pbs.twimg.com/profile_images/1771984108035383296/Om84a7k6_normal.jpg,https://x.com/johannes0492/status/1788623208222011754,tweet_id:1788623208222011754
Dɘbbᵢe ⌂ 𝕏,@huisop32,2024-05-09T17:33:09.000Z,False,Hij is als laatste ja hah,0,0,0,97,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1781202878104793089/iOG2vn_G_normal.jpg,https://x.com/huisop32/status/1788623255848251838,tweet_id:1788623255848251838
Dɘbbᵢe ⌂ 𝕏,@huisop32,2024-05-09T20:39:27.000Z,False,Ja ,0,0,0,27,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1781202878104793089/iOG2vn_G_normal.jpg,https://x.com/huisop32/status/1788670138260058207,tweet_id:1788670138260058207
Engin,@Engin60531063,2024-05-09T17:49:16.000Z,False,Heul leise Kindermörder,0,0,0,153,[],[],[],https://pbs.twimg.com/profile_images/1500572099416571909/1yqHVW08_normal.jpg,https://x.com/Engin60531063/status/1788627309630529644,tweet_id:1788627309630529644
g33kz,@GeekzOnline,2024-05-09T19:51:08.000Z,False,"kranke welt, statt diese gestörten leute in den griff zu bekommen",0,0,0,213,[],[],[],https://pbs.twimg.com/profile_images/1740819174023221248/g8OJzw9f_normal.jpg,https://x.com/GeekzOnline/status/1788657978855367032,tweet_id:1788657978855367032
Balkanese,@HaterOfBubbles,2024-05-09T19:22:53.000Z,False,Israelische Künstlerin bitte.,0,0,0,161,[],[],[],https://pbs.twimg.com/profile_images/1475939939007221761/oH51n6PW_normal.jpg,https://x.com/HaterOfBubbles/status/1788650870810288133,tweet_id:1788650870810288133
,@AvivTLV,2024-05-09T17:21:17.000Z,False,Ab ins Finale mit der wunderschönen Eden Golan ,0,0,0,645,[],[],"['\\u2764\\ufe0f', '\\U0001f1ee\\U0001f1f1', '\\u2764\\ufe0f', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1773062655667830784/h5ppvUD8_normal.jpg,https://x.com/AvivTLV/status/1788620267494752526,tweet_id:1788620267494752526
Paula,@Paula8936148256,2024-05-09T17:43:09.000Z,False,Wahnsinn!,0,0,0,407,[],[],[],https://pbs.twimg.com/profile_images/1687159004563193862/cXRozKf1_normal.jpg,https://x.com/Paula8936148256/status/1788625769293324513,tweet_id:1788625769293324513
Bernhard Rabitsch,@JBRabitsch,2024-05-09T18:16:08.000Z,False,Traurig genug. Die Zivilbevölkerung in Gaza erfährt diesen Schutz leider nicht….,0,0,0,509,[],[],[],https://pbs.twimg.com/profile_images/1379836968784252929/U2pEeh1P_normal.jpg,https://x.com/JBRabitsch/status/1788634071515660717,tweet_id:1788634071515660717
Alejandro Fernandez,@monster_7500,2024-05-09T20:46:53.000Z,False,Heul weiter,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1688868353090228226/RfBJjHRf_normal.jpg,https://x.com/monster_7500/status/1788672009452363963,tweet_id:1788672009452363963
Kemal74,@35_kemal74,2024-05-09T22:09:08.000Z,False,"So ist Müll , da fährt der Rudolf blinken vor Adolf netanjahus Reichssitz vor .",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1725356402384801792/o8b-LbU8_normal.jpg,https://x.com/35_kemal74/status/1788692707344298353,tweet_id:1788692707344298353
Kemal74,@35_kemal74,2024-05-09T23:15:15.000Z,True,https://x.com/WarWatchs/status/1788673263624736820…Sehr anti-palästinensisch !,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1725356402384801792/o8b-LbU8_normal.jpg,https://x.com/35_kemal74/status/1788709348283183108,tweet_id:1788709348283183108
Andreas,@7Falcon6,2024-05-09T20:44:05.000Z,False,,0,0,0,146,[],[],[],https://pbs.twimg.com/profile_images/1753874097686069248/eCf3tE_R_normal.jpg,https://x.com/7Falcon6/status/1788671304222073292,tweet_id:1788671304222073292
Plenni,@Plenni1,2024-05-09T19:06:05.000Z,False,"Es ist mir weiter unbegreiflich, wie die das an Malmö geben konnten.",0,0,0,256,[],[],[],https://pbs.twimg.com/profile_images/1764214375768813569/VGnTvPDo_normal.jpg,https://x.com/Plenni1/status/1788646643337679276,tweet_id:1788646643337679276
baim-ba,@baimba39385223,2024-05-09T18:05:14.000Z,False,Es heißt ja Eurovision und nicht Asiavision.,0,0,0,228,[],[],[],https://pbs.twimg.com/profile_images/1764395955774787584/bu9FKPAW_normal.jpg,https://x.com/baimba39385223/status/1788631330210668992,tweet_id:1788631330210668992
Israele in Italia,@IsraelinItaly,2024-05-09T17:00:01.000Z,True,"Avvisate i vicini: a breve canterete a squarciagola Vai Eden, facci ballare Votate ""Hurricane""  con il codice : scarica l'app  o visita http://esc.vote/.#Eurovision #Eurovision2024",0,0,0,0,"['#Eurovision', '#Eurovision2024']","['@Eurovision', '@Israel']","['\\U0001f3b6', '\\U0001f3b5', '\\U0001f57a', '\\U0001f483', '\\U0001f32a\\ufe0f', '1\\u20e3', '4\\u20e3']",https://pbs.twimg.com/profile_images/1746803381358759937/Qy5m3dq8_normal.jpg,https://x.com/IsraelinItaly/status/1788614915558941137,tweet_id:1788614915558941137
I Love,@Andrea85057465,2024-05-10T03:26:07.000Z,False,"Israele stato criminale, per fortuna la corte dell'aia sta arrivando alla stessa conclusione.",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1635646207694446594/xTyI8tbJ_normal.jpg,https://x.com/Andrea85057465/status/1788772480556953913,tweet_id:1788772480556953913
Gino,@ginocalcinotto,2024-05-09T18:57:06.000Z,False,Ma fottiti,0,0,0,78,[],[],[],https://pbs.twimg.com/profile_images/1092397858052030465/wKWEePXf_normal.jpg,https://x.com/ginocalcinotto/status/1788644382184202560,tweet_id:1788644382184202560
alessandra rossi,@alross1969,2024-05-09T18:50:22.000Z,False,,0,0,0,95,[],[],"['\\U0001f499', '\\U0001f499', '\\U0001f499', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f499', '\\U0001f499', '\\U0001f499']",https://pbs.twimg.com/profile_images/1712052142247133184/CRD0yUDf_normal.jpg,https://x.com/alross1969/status/1788642688322941347,tweet_id:1788642688322941347
Giorgio Marino,@MarinoGio,2024-05-09T17:34:54.000Z,False,"Non ho mai votato una trasmissione, sarà la prima volta. ",0,0,0,101,[],[],"['\\U0001f44f', '\\U0001f44f', '\\U0001f44f']",https://pbs.twimg.com/profile_images/1239553173431504904/Bvo0LMeq_normal.jpg,https://x.com/MarinoGio/status/1788623694383788302,tweet_id:1788623694383788302
Uchetto,@uchetto,2024-05-09T19:39:16.000Z,False,Eden in rappresentanza del governo di Satana?,0,0,0,85,[],[],[],https://pbs.twimg.com/profile_images/1676150873569861636/fQ9dV26A_normal.jpg,https://x.com/uchetto/status/1788654990724038718,tweet_id:1788654990724038718
TeikDet® Z,@TeikDet,2024-05-09T19:26:21.000Z,False,"Dovrete sopprimere i fischi e il disgusto con la prepotenza sionista, questo siete Avanti così, contenti voi ",0,0,0,96,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f479', '\\U0001f479']",https://pbs.twimg.com/profile_images/884061000131104769/8MMpXpsL_normal.jpg,https://x.com/TeikDet/status/1788651744072765769,tweet_id:1788651744072765769
Baba Jaga,@BabaJaga2017,2024-05-09T19:18:16.000Z,False,Canterano a squarciagola quando voi criminali sarete finiti.#freePalestine,0,0,0,103,['#freePalestine'],[],[],https://pbs.twimg.com/profile_images/1247250043461144578/BVWkueQs_normal.jpg,https://x.com/BabaJaga2017/status/1788649708203745333,tweet_id:1788649708203745333
justicia social,@franciscaner33,2024-05-09T17:08:19.000Z,False,"Posiblemente la cantante no tenga culpa de nada pero no es ella, es a quien representa. Y representa a un País cuyo líder es un genocida y que tiene el apoyo de muchos israelíes. Hay que entender que a veces el corazón supera a la razón.
No deberían haberles dejado participar",0,0,0,111,[],[],"['\\u2764\\ufe0f', '\\U0001f9e0']",https://pbs.twimg.com/profile_images/439309603403481088/bXKOa94U_normal.jpeg,https://x.com/franciscaner33/status/1788617004531826760,tweet_id:1788617004531826760
Cris,@Cris29382296,2024-05-10T10:19:43.000Z,False,"Venga, q cante Israel solo y q le den 1290 puntos pa q no llore. Y llorará porque no le dieron 1320 y Europa es antisemita. Y terrorista así q nos lanzará bombas.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1412023499460431873/_WcVi_1t_normal.jpg,https://x.com/Cris29382296/status/1788876565595431024,tweet_id:1788876565595431024
Charo Portales Garci,@PortalesCharo,2024-05-09T18:44:57.000Z,False,Justicia la misma que ellos aplican en Gaza,0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1420129381729673222/0e5A7N0J_normal.jpg,https://x.com/PortalesCharo/status/1788641325023191489,tweet_id:1788641325023191489
Febril,@PasadoEfimero,2024-05-09T18:46:11.000Z,False,¿Se puede presentar una queja desesperada contra el gobierno de Israel? Para que haya humanidad.,0,0,0,78,[],[],[],https://pbs.twimg.com/profile_images/1725943168103759872/st9fR4cJ_normal.jpg,https://x.com/PasadoEfimero/status/1788641634969694585,tweet_id:1788641634969694585
Silvia Martín,@Silkemgarcia,2024-05-09T16:58:02.000Z,False,Me parece que a Israel lo que  le jode es la libertad de expresión,0,0,0,371,[],[],[],https://pbs.twimg.com/profile_images/1640139509579874305/ldEBk4Ev_normal.jpg,https://x.com/Silkemgarcia/status/1788614418567229645,tweet_id:1788614418567229645
Darth Darth Binks,@Veo1Pringa0,2024-05-09T16:41:01.000Z,False,"Para Gaza, se refieren? Si, tienen razón, que entreguen las armas y se retiren.",0,0,0,305,[],[],[],https://pbs.twimg.com/profile_images/1470074147296452612/Vmp4IE73_normal.jpg,https://x.com/Veo1Pringa0/status/1788610132554788934,tweet_id:1788610132554788934
Mayan,@MayanVictoria,2024-05-10T07:25:51.000Z,False,Expulsión de Israel de Eurovisión #Netanyahou_A_criminal_of_war #NetanyahuGenocida,0,0,0,19,"['#Netanyahou_A_criminal_of_war', '#NetanyahuGenocida']",[],[],https://pbs.twimg.com/profile_images/1229804050/hello-kitty_normal.jpg,https://x.com/MayanVictoria/status/1788832808414114217,tweet_id:1788832808414114217
Bensonseñora,@AntonioDeleite,2024-05-09T17:37:18.000Z,False,#israelfueradeEurovision #IsraeliWarCrimes,0,0,0,39,"['#israelfueradeEurovision', '#IsraeliWarCrimes']",[],[],https://pbs.twimg.com/profile_images/1769754087187156992/AKbQw8Jj_normal.jpg,https://x.com/AntonioDeleite/status/1788624297860161622,tweet_id:1788624297860161622
Gavilán,@962Calendula,2024-05-10T14:31:41.000Z,False,"Creo que están pidiendo que les regalen el primer puesto, tal como hicieron con Ucrania el año pasado... cosas de nais...",0,0,0,7,[],[],['\\u26a1\\ufe0f'],https://pbs.twimg.com/profile_images/1794256253025198081/7fpqzkRr_normal.jpg,https://x.com/962Calendula/status/1788939975838376228,tweet_id:1788939975838376228
SATÁN_DIAZ_AYUSO,@MiguelMadDel,2024-05-09T19:54:08.000Z,False,Ufff ... que fuerte ... ¿Piden pena capital para su representante?,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1755155082255966208/iuOYxsLL_normal.jpg,https://x.com/MiguelMadDel/status/1788658734442410338,tweet_id:1788658734442410338
Chinto,@ChintoVMA,2024-05-09T22:17:18.000Z,False,Justicia sería que desapareciera el estado genocida de israel,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/ChintoVMA/status/1788694764457496842,tweet_id:1788694764457496842
Ashimagari,@Ashimagari2024,2024-05-09T23:22:20.000Z,False,,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1744735796203307010/8PD2yGIx_normal.jpg,https://x.com/Ashimagari2024/status/1788711129297957117,tweet_id:1788711129297957117
PUÑETAS EN VINAGRE,@FranciscoJMende,2024-05-09T22:50:04.000Z,False,"Justicia? Cómo la que tienen los palestinos que ellos asesinan? Que hijos de puta, cada vez los odio más. A ver si Hitler no estaba tan equivocado ",0,0,0,5,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1782949640444268544/5jUg55Od_normal.jpg,https://x.com/FranciscoJMende/status/1788703010689896608,tweet_id:1788703010689896608
Live,@Livemomentos,2024-05-09T19:04:29.000Z,False,Vamos   que quiere ganar como Ucrania,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1462189519445409796/7iOleTzk_normal.jpg,https://x.com/Livemomentos/status/1788646240395141467,tweet_id:1788646240395141467
Adelante,@heteromurcia,2024-05-10T13:24:31.000Z,False,"Y señoras y señores esto es el estado sionista genocida de Israel: obligatoriedad de censurar la libertad de expresión. Si protestas, aplican su ""justicia""
Pero no es una dictadura.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/966762538489794561/Xs2DxgAp_normal.jpg,https://x.com/heteromurcia/status/1788923070750552349,tweet_id:1788923070750552349
Rocio Gomato Trinidad,@RoGoTri,2024-05-09T18:39:38.000Z,False,Van a hablar ellos de justicia. Te tienes que reír…,0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1229187625992556545/k6al-lHp_normal.jpg,https://x.com/RoGoTri/status/1788639986398413113,tweet_id:1788639986398413113
mamen alcaraz,@AlcarazMamen,2024-05-10T07:22:58.000Z,False,Israel quejándose de unos abucheos mientras ellos masacran a un pueblo entero...,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1792810219329712128/FewW7orp_normal.jpg,https://x.com/AlcarazMamen/status/1788832085370675273,tweet_id:1788832085370675273
J. Prieto,@prieto30979809N,2024-05-09T18:42:58.000Z,False,,0,0,0,190,[],[],[],https://pbs.twimg.com/profile_images/1743547887856873472/95Wr-5QH_normal.jpg,https://x.com/prieto30979809N/status/1788640822692319234,tweet_id:1788640822692319234
antonioherman72,@antonioherman72,2024-05-09T16:57:17.000Z,False,Justicia es que se vaya a su puta casa,0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/1751714592181334016/Tkb6jGFX_normal.jpg,https://x.com/antonioherman72/status/1788614226476417387,tweet_id:1788614226476417387
Yukino Miyazawa,@yukinomyzw,2024-05-09T18:05:45.000Z,False,Y que sugieren? Bombardear al público?,0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/565547822343548928/j0N3nGRB_normal.jpeg,https://x.com/yukinomyzw/status/1788631457633866124,tweet_id:1788631457633866124
El Plural,@El_Plural,2024-05-25T19:16:12.000Z,True,"“A su alrededor no hay partidos. Hay 4 perros, su hermana y él. No le importa nada, si se cae el Estado no pasa nada”, subraya Alberto Mayol https://elplural.com/politica/internacional/fenomeno-milei-primer-analisis-profundidad-propuestas-politicas-mas-inquietantes-polemicas-siglo-xxi_330711102?utm_medium=Social&utm_campaing=echobox&utm_source=Twitter#Echobox=1716661999…",0,0,0,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1749873315521388545/5Bt0fWqf_normal.jpg,https://x.com/El_Plural/status/1794447393653457246,tweet_id:1794447393653457246
Pyrgodespoina,@Kyria_Katy,2024-05-09T16:35:13.000Z,False,"Αυτήν την ώρα στο #Malmo, γίνεται μαζική συγκέντρωση ανθρώπων που διαμαρτύρονται για τη συμμετοχή του Ισραήλ στην . Μπράβο! #FreePalestine #Eurovision2024 #BoycottEurovision2024",0,0,0,0,"['#Malmo', '#FreePalestine', '#Eurovision2024', '#BoycottEurovision2024']",['@Eurovision'],[],https://pbs.twimg.com/profile_images/1318574531271942145/0d0-9zro_normal.jpg,https://x.com/i/status/1788587164843798639,tweet_id:1788587164843798639
Dyor,@Powerfulmindx,2024-05-11T14:51:37.000Z,True,"Our legend, our beautiful soul @macklemore 
This how celebrities should use their platform. @macklemore, you will always be remembered as a humanity legend  #FreePalestine and #PermanentCeaseFire#InvokeArticle6Genocideconvention  ",0,0,0,9,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1672526129989558273/4dXsKXMX_normal.jpg,https://x.com/Powerfulmindx/status/1789307377126178972,tweet_id:1789307377126178972
تَرکِش,@Tarkesh313,2024-05-14T21:53:10.000Z,False,We stand by Palestine#covid1948,0,0,0,8,['#covid1948'],[],[],https://pbs.twimg.com/profile_images/1535331784564609025/vp8LUr-G_normal.jpg,https://x.com/Tarkesh313/status/1790500627300167771,tweet_id:1790500627300167771
Steve Athanasiou,@AthanasiouCccp,2024-05-09T18:40:10.000Z,False,"Πως κανεις ετσι, οι σομαλοι μεταναστες ειναι, κανενας Σουηδός δεν υποστηριζει την τρομοκρατικη οργανωση  Χαμας.",0,0,0,271,[],[],[],https://pbs.twimg.com/profile_images/1685105899935854592/R03wONaY_normal.jpg,https://x.com/AthanasiouCccp/status/1788640118741327880,tweet_id:1788640118741327880
Thomas Sintoris,@makis585,2024-05-09T19:43:54.000Z,False,Μπράβο !!!,0,0,0,127,[],[],[],https://pbs.twimg.com/profile_images/1740272992867831808/cD1I8RXV_normal.jpg,https://x.com/makis585/status/1788656159697563804,tweet_id:1788656159697563804
Achilles,@Achilles412343,2024-05-10T04:20:27.000Z,False,την ίδια ώρα οι Ισραηλινοί στρατιώτες σκάνε στα γέλια και συνεχίζουν την εκκαθάριση από τρομοκράτες,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1684445630209429504/OQRflwr7_normal.jpg,https://x.com/Achilles412343/status/1788786151240663341,tweet_id:1788786151240663341
fatima,@fatima523097,2024-05-13T18:45:04.000Z,False,We stand by Palestine#covid1948,0,0,0,14,['#covid1948'],[],[],https://pbs.twimg.com/profile_images/1725890665530249216/0BfyZ4Sl_normal.jpg,https://x.com/fatima523097/status/1790090902796644742,tweet_id:1790090902796644742
tge79,@tge791,2024-05-09T22:05:34.000Z,False,"Με τοσους μουσουλμάνους, λογικό",0,0,0,105,[],[],[],https://pbs.twimg.com/profile_images/1134188198207393794/b1FuouSL_normal.jpg,https://x.com/tge791/status/1788691809981399488,tweet_id:1788691809981399488
Nikos,@Nikos2501,2024-05-09T20:47:44.000Z,False,"Ψεκασμενοι, Gaza must become a flat land",0,0,0,139,[],[],[],https://pbs.twimg.com/profile_images/1476606526211170319/ap-FdVgP_normal.jpg,https://x.com/Nikos2501/status/1788672221382119725,tweet_id:1788672221382119725
CostantinosCappa,@costantinoskiof,2024-05-09T19:32:20.000Z,False,https://bbc.com/news/world-middle-east-67342368…,0,0,0,171,[],[],[],https://pbs.twimg.com/profile_images/1550580577061019651/vcKcuG57_normal.jpg,https://x.com/costantinoskiof/status/1788653248406065349,tweet_id:1788653248406065349
CostantinosCappa,@costantinoskiof,2024-05-09T19:35:35.000Z,False,Οι μισές θα φύγουν βιασμενες https://bbc.com/news/uk-politics-39056786…,0,0,0,154,[],[],[],https://pbs.twimg.com/profile_images/1550580577061019651/vcKcuG57_normal.jpg,https://x.com/costantinoskiof/status/1788654067415204244,tweet_id:1788654067415204244
Giannis Lerias,@GiannisLerias,2024-05-10T04:59:00.000Z,False,"Φαίνεται ότι όλοι είναι Σουηδοί. Ξανθοί, γαλανομάτηδες, ανοιχτόχρωμοι.",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1569617971428876289/UgEKy7ZW_normal.jpg,https://x.com/GiannisLerias/status/1788795852900728927,tweet_id:1788795852900728927
sofokleous10.gr - oikonomia.gr,@sofokleous10,2024-05-10T11:44:00.000Z,False,Καλα τωρα μαλακες υπαρχουν παντου ...,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/378800000599707653/014c711cc3fb5b42b3c61b98f2ac1061_normal.jpeg,https://x.com/sofokleous10/status/1788897774391484614,tweet_id:1788897774391484614
Fay,@Fay82776914F,2024-05-09T20:21:48.000Z,False,Ο φασισμος σε όλο του το μεγαλείο,0,0,0,111,[],[],[],https://pbs.twimg.com/profile_images/1645141932996263936/Ozx4xO2f_normal.jpg,https://x.com/Fay82776914F/status/1788665698551488905,tweet_id:1788665698551488905
Νικόλαος Φωκάς,@tsataxlis,2024-05-10T08:41:05.000Z,False,ξυδι,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1728464934801981440/BlS3gr8o_normal.jpg,https://x.com/tsataxlis/status/1788851745059135992,tweet_id:1788851745059135992
Zarko,@AndreasVogiatz2,2024-05-10T15:43:28.000Z,False,Μαζικη συγκεντρωση Ισλαμοπιθηκων και αναρχοαπλυτων που εχουν ηδη καταστρεψει τις Σκανδιναυικες χωρες,0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/1724109995120156672/dNbg1AKW_normal.jpg,https://x.com/AndreasVogiatz2/status/1788958039015362919,tweet_id:1788958039015362919
TheExplorer NATO,@TheExpl01622452,2024-05-10T14:15:06.000Z,True,"Es sind linksextremistische Antisemiten, welche die Auslöschung  fordern ",0,0,0,240,[],[],"['\\U0001f1ee\\U0001f1f1', '\\u261d\\ufe0f']",https://pbs.twimg.com/profile_images/1346005819998023680/AQUSO8-Z_normal.jpg,https://x.com/TheExpl01622452/status/1788935799834091640,tweet_id:1788935799834091640
